V1,V2,APP_offtime,CB_DA,CE_DA,NPURP,APP_NAME,NPURP_label,ADDR,Time_interval,Time_interval_label,APP_Name_label,Double_label
121.5285289,25.0518671,1,2014/11/5,2014/11/5,搶修-自來水漏水,自來水北區,1,光能里赤峰街23巷與南京西路25巷交口,0,1,3,11
121.5018573,25.13416333,1,2014/4/11,2015/4/30,道路維護施工,臺北市北投區公所,5,奇岩、清江、中央、長安、大同、溫泉、林泉、中心、中庸、開明、中和、智仁、秀山、文化、豐年、稻香、桃源、一德、關渡、泉源、大屯等21里里內路寬8公尺以下道路。,384,5,6,6
121.5409196,25.06199016,1,2014/7/7,2015/1/11,民生需求-舊有用戶,台電市區,4,松江路402巷23號前至7弄4號前及無名巷內20米處至民權東路2段71巷21弄2號旁,188,5,2,2
121.5103798,25.03046184,1,2014/8/20,2015/5/30,管線單位需求-既設管線改善,自來水西區,3,萬大路以東、中華路2段以西(不含本線)、艋舺大道以南、莒光路以北,283,5,3,3
121.5403895,25.11374263,1,2014/11/18,2014/11/20,管線單位需求-既設管線改善,公園處,3,忠誠路2段160巷18號側,2,2,6,7
121.5126207,25.13497561,1,2014/11/14,2014/11/21,搶修,陽明山瓦斯,1,中山路與光明路口至中山路1-2號旁附近(中心里),7,3,1,9
121.5578458,25.04306641,1,2014/7/7,2014/11/19,民生需求-新建房屋,台電市區,4,八德路3段8巷底,135,5,2,2
121.5126985,25.13500529,1,2014/11/14,2014/11/21,搶修,陽明山瓦斯,1,中山路1-2號旁至中山路1-6號旁附近(中心里),7,3,1,9
121.5377021,25.05072286,1,2014/11/17,2014/11/19,搶修,自來水東區,1,吉林路98巷7號旁,2,2,3,11
121.5659199,25.01766488,1,2014/11/8,2015/2/2,市政建設,自來水工總,2,和平東路3段383號及401號及433號前3處工作坑,86,5,3,3
121.5110405,25.12555886,1,2014/6/9,2014/12/31,新設、拆除,自來水陽明,3,中央南路1段、2段巷以東、磺港路以西、大興街以南及三合街2段以北所圍範圍一帶,205,5,3,3
121.5137785,25.0396871,1,2014/11/18,2014/11/19,搶修,自來水西區,1,內江街36號(新起里),1,2,3,11
121.5129241,25.1350335,1,2014/11/14,2014/11/21,搶修,陽明山瓦斯,1,中山路1-6號旁至中山路1-8號旁附近(中心里),7,3,1,9
121.5316127,25.06145515,1,2014/9/29,2014/12/9,民生需求-新建房屋,電信北區,4,雙城街4巷4號至30號一帶,71,4,4,4
121.5431064,25.05766165,0,2014/11/3,2014/11/24,其他(管線腐蝕抽換),大台北瓦斯,3,松江路259巷1號前至松江路259巷與民生東路2段147巷交口,21,4,1,1
121.5282305,25.05752224,0,2014/11/6,2014/11/6,搶修-自來水漏水,自來水北區,1,雙連里萬全街3巷1-18號,0,1,3,11
121.5253317,25.108192,0,2014/11/18,2014/11/20,民生需求-新建房屋,自來水陽明,4,建民路125巷8號旁(石牌里),2,2,3,3
121.5156184,25.02795843,0,2014/9/29,2014/12/31,市政建設,自來水西區,2,中華路2段以東、三元街以西、西藏路以南、南海路以北(忠勤里),93,5,3,3
121.5317412,25.05721778,0,2014/9/22,2014/12/20,管線單位需求-既設管線改善,大台北瓦斯,3,"中山北路2段93巷5~21號前,民生東路1段1巷、23巷內、27巷13~17號前",89,5,1,1
121.5386454,25.06523499,0,2014/9/13,2015/1/13,市政建設,自來水工總,2,吉林路與南京東路2段口附近及吉林路75號對面附近及與長春路口附近及與民生東路2段口附近及與新生北路2段127巷口旁及與新生北路2段149巷口旁及與新生北路3段11巷口旁及與吉林路407巷口對面旁及與吉林路458號附近等工作坑9處,122,5,3,3
121.528481,25.04760259,0,2014/11/5,2014/11/20,管線單位需求-建設需求,電信北區,3,捷運淡水線以東、中山北路以西、長安西路以南、鄭州路以北所圍區塊,15,3,4,4
121.5568819,25.01577552,0,2014/9/8,2015/4/19,民生需求-舊有用戶,台電市區,4,辛亥路3段157巷12弄口對面人行道至辛亥路3段(芳和國中前)人行道,223,5,2,2
121.5925206,24.98356078,0,2014/11/17,2014/11/19,管線單位需求-既設管線改善,電信南區,3,政大一街208-1號旁,2,2,4,4
121.5342133,25.04158805,0,2014/11/18,2014/11/20,市政建設,公園處,2,杭州南路1段6巷,2,2,6,7
121.5342133,25.04158805,0,2014/11/18,2014/11/20,市政建設,公園處,2,杭州南路1段6巷,2,2,6,7
121.5182143,25.08212347,0,2014/6/2,2014/12/4,管線單位需求-建設需求,台電北區,3,延平北路5段(1號前~224巷口),185,5,2,2
121.5171348,25.11479261,0,2013/8/1,2015/10/30,管線單位需求-既設管線改善,自來水陽明,3,吉利街石牌路1段39巷以東、致遠二路以西、吉利街以南及實踐街以北所圍範圍,820,5,3,3
121.6061392,25.06484502,0,2014/11/17,2014/11/19,市政建設,公園處,2,民權東路6段210巷21弄12號對面至218巷28號對面、222-2號旁巷道,2,2,6,7
121.6188634,25.0708342,0,2012/11/15,2015/9/21,新設、人手孔新設,衛工處,6,"康寧路3段康寧路三段75巷(含)以東以南,康寧路三段75巷257弄以西,東湖路113巷以北",1040,5,5,5
121.5214482,25.10840232,0,2014/11/19,2014/11/21,民生需求-新建房屋,電信士林,4,自強街36號至32號旁,2,2,4,4
121.5394314,25.10633665,0,2014/11/19,2014/11/19,搶修,陽明山瓦斯,1,德行東路190巷5號旁附近(聖山里),0,1,1,9
121.5188574,25.02764744,0,2014/10/28,2014/11/21,民生需求-新建房屋,台電市區,4,和平西路2段98巷1號前至5號前,24,4,2,2
121.5024041,25.1452519,0,2014/11/19,2014/11/19,搶修,自來水陽明,1,中和街502巷11弄3號(秀山里),0,1,3,11
121.5551674,25.05810212,0,2014/11/3,2014/11/24,管線單位需求-建設需求,台灣智慧光網,3,民生東路3段113巷7弄1號等(民有里共24處過溝蓋版)-詳附件,21,4,4,4
121.5665047,25.01923757,0,2014/11/17,2014/12/17,管線單位需求-既設管線改善,電信南區,3,和平東路3段391巷8弄55號及20弄22號旁,30,4,4,4
121.5709865,25.11032558,0,2014/11/19,2014/11/19,搶修,自來水陽明,1,至善路3段20號(溪山里),0,1,3,11
121.5665047,25.01923757,0,2014/11/17,2014/12/17,管線單位需求-既設管線改善,電信南區,3,和平東路3段391巷8弄55號及20弄22號旁,30,4,4,4
121.5709865,25.11032558,0,2014/11/19,2014/11/19,搶修,自來水陽明,1,至善路3段20號(溪山里),0,1,3,11
121.6262316,25.04194057,0,2014/11/17,2014/11/19,民生需求-舊有用戶,電信東區,4,研究院路2段61巷3弄21號、4弄22號旁及21號至23號附近(共7處),2,2,4,4
121.5659733,25.03918652,0,2014/11/17,2014/12/6,民生需求-舊有用戶,臺北文創開發股份有限公司,4,市民大道5段信義區市民大道五段與北延道路西側約10公尺處等三處,19,3,7,8
121.5697324,25.05795307,0,2014/11/10,2014/12/9,管線單位需求-建設需求,台灣智慧光網,3,民生東路5段137巷4弄39號(三民、東榮里，共15處CCTV引上預埋管)-詳附件,29,4,4,4
121.5603607,25.05291905,0,2014/11/19,2014/11/21,管線單位需求-既設管線改善,電信北區,3,敦化北路155巷100弄9號一帶,2,2,4,4
121.5749489,24.98006442,0,2014/11/17,2014/11/19,管線單位需求-既設管線改善,台電南區,3,恆光街30巷口至恆光街30巷16號前、恆光街51巷6號對面,2,2,2,2
121.5756213,25.0473516,0,2014/11/10,2014/12/9,管線單位需求-建設需求,台灣智慧光網,3,八德路4段246號(新聚、敦化里，共14處CCTV引上預埋管)-詳附件,29,4,4,4
121.6095921,25.08170388,0,2014/11/19,2014/11/20,市政建設,自來水東區,2,大湖街166巷18號前(秀湖里),1,2,3,3
121.5207243,25.03487952,0,2014/10/13,2014/11/21,市政建設,台灣智慧光網,2,重慶南路1段130號旁、中華路1段1段與寶慶路交叉路口、中華路1段59號(共3處),39,4,4,4
121.5644615,25.03269847,0,2014/11/19,2014/11/19,搶修,自來水南區,1,延吉街252巷口旁,0,1,3,11
121.526778,25.10521726,0,2014/11/17,2014/11/19,民生需求-新建房屋,台電北區,4,致遠一路1段(與明德路18巷3弄口),2,2,2,2
121.5373349,25.01750176,0,2014/9/24,2014/12/12,市政建設,台灣智慧光網,2,羅斯福路3段142巷2號、羅斯福路3段212號旁,79,5,4,4
121.6188634,25.0708342,0,2012/11/15,2015/9/21,新設、人手孔新設,衛工處,6,"康寧路3段康寧路三段75巷(含)以東以南,康寧路三段75巷257弄以西,東湖路113巷以北",1040,5,5,5
121.605762,25.08729675,0,2014/11/10,2014/11/10,搶修,自來水東區,1,大湖街131巷12號(大湖里),0,1,3,11
121.5637609,25.0454947,0,2014/10/15,2014/11/14,管線單位需求-既設管線改善,電信北區,3,八德路3段以南、市民大道4段以北、光復南路以西、延吉街以東所圍區域,30,4,4,4
121.5637609,25.0454947,0,2014/10/15,2014/11/14,管線單位需求-既設管線改善,電信北區,3,八德路3段以南、市民大道4段以北、光復南路以西、延吉街以東所圍區域,30,4,4,4
121.6236872,25.0501122,0,2014/11/16,2014/11/16,搶修,自來水東區,1,中南街123巷2號(中南里),0,1,3,11
121.5612565,25.03065373,0,2014/11/12,2014/11/12,搶修,自來水南區,1,文昌街140號旁,0,1,3,11
121.5054931,25.02930494,0,2014/10/22,2015/3/31,管線單位需求-既設管線改善,自來水西區,3,西園路2段以東、萬大路以西、艋舺大道以南、西藏路以北(雙園里),160,5,3,3
121.6301066,25.03688813,0,2014/11/12,2014/11/12,搶修,自來水東區,1,舊莊街1段192巷1號(舊莊里),0,1,3,11
121.5137785,25.0396871,0,2014/11/18,2014/11/19,搶修,自來水西區,1,內江街36號(新起里),1,2,3,11
121.5720024,25.02781584,0,2014/11/11,2014/11/11,搶修,自來水南區,1,莊敬路289巷5弄20號旁,0,1,3,11
121.5680671,25.04783765,0,2014/11/11,2014/11/13,市政建設,公園處,2,南京東路5段66巷22弄口(財經年代大樓旁),2,2,6,7
121.52646,25.11396815,0,2014/11/19,2014/11/19,搶修,自來水陽明,1,振華街44號(振華里),0,1,3,11
121.5317851,25.06143734,0,2014/9/29,2014/12/9,民生需求-新建房屋,電信北區,4,雙城街4巷4號至30號一帶,71,4,4,4
121.5078841,25.03651889,0,2014/10/24,2014/11/24,管線單位需求-既設管線改善,自來水北區,3,西園路1段西側(自桂林路起至和平西路口止)及西園路1段136巷、212巷、廣州街、三水街等(自與西園路交口起入內約20米處),31,4,3,3
121.6279702,25.06725161,0,2014/11/18,2014/11/19,市政建設,公園處,2,康樂街61巷15弄6號對面,1,2,6,7
121.5706542,25.0523221,0,2014/11/10,2014/11/12,市政建設,公園處,2,"健康225巷巷口,三民路25號旁至健康路口",2,2,6,7
121.5706542,25.0523221,0,2014/11/10,2014/11/12,市政建設,公園處,2,"健康225巷巷口,三民路25號旁至健康路口",2,2,6,7
121.6001526,25.05559921,0,2014/11/19,2014/11/19,搶修,自來水東區,1,成功路1段82巷11-1號(西新里),0,1,3,11
121.5377937,25.03782677,0,2014/11/19,2014/11/20,民生需求-舊有用戶,自來水南區,4,臨沂街32巷2號,1,2,3,3
121.565153,25.04288336,0,2014/11/17,2014/12/6,民生需求-舊有用戶,臺北文創開發股份有限公司,4,市民大道4段台北市大安區市民大道四段240號前路燈桿西側人行道,19,3,7,8
121.5751301,24.98015091,0,2014/11/17,2014/11/19,管線單位需求-既設管線改善,台電南區,3,恆光街30巷口至恆光街30巷16號前、恆光街51巷6號對面,2,2,2,2
121.5438091,25.06321933,0,2014/11/11,2014/11/12,管線單位需求-既設管線改善,電信北區,3,農安街227巷3弄36號一帶,1,2,4,4
121.5747435,25.03213539,0,2014/11/14,2014/11/14,搶修,自來水東區,1,松廉路1號對面(西村里),0,1,3,11
121.6234774,25.05158678,0,2014/11/15,2014/11/15,搶修,自來水東區,1,中南街63號(中南里),0,1,3,11
121.5233051,25.04164826,0,2014/11/19,2014/11/19,搶修,自來水西區,1,襄陽路館前路口(黎明里),0,1,3,11
121.535735,25.0267076,0,2014/11/15,2014/11/15,搶修,自來水南區,1,潮州街130巷1號旁,0,1,3,11
121.5214482,25.10840232,0,2014/11/19,2014/11/21,民生需求-新建房屋,電信士林,4,自強街36號至32號旁,2,2,4,4
121.5680671,25.04783765,0,2014/11/11,2014/11/13,市政建設,公園處,2,南京東路5段66巷22弄口(財經年代大樓旁),2,2,6,7
121.5214482,25.10840232,0,2014/11/19,2014/11/21,民生需求-新建房屋,電信士林,4,自強街36號至32號旁,2,2,4,4
121.5214482,25.10840232,0,2014/11/19,2014/11/21,民生需求-新建房屋,電信士林,4,自強街36號至32號旁,2,2,4,4
121.5489978,25.02770305,0,2014/11/19,2014/11/21,民生需求-新建房屋,電信南區,4,瑞安街208巷37號,2,2,4,4
121.5706542,25.0523221,0,2014/11/10,2014/11/12,市政建設,公園處,2,"健康225巷巷口,三民路25號旁至健康路口",2,2,6,7
121.515454,25.02834859,0,2014/9/29,2014/12/31,市政建設,自來水西區,2,中華路2段以東、三元街以西、西藏路以南、南海路以北(忠勤里),93,5,3,3
121.5438092,25.06323653,0,2014/11/11,2014/11/12,管線單位需求-既設管線改善,電信北區,3,農安街227巷3弄36號一帶,1,2,4,4
121.5603571,25.0528197,0,2014/11/19,2014/11/21,管線單位需求-既設管線改善,電信北區,3,敦化北路155巷100弄9號一帶,2,2,4,4
121.5790834,25.02280324,0,2014/11/19,2014/12/17,民生需求-舊有用戶,電信東區,4,信義路5段150巷410號及416號對面附近(共2處),28,4,4,4
121.5210131,25.02575454,0,2014/8/25,2014/11/14,民生需求-舊有用戶,台電市區,4,三元街230巷10號前至三元街口,81,5,2,2
121.5568819,25.01577552,0,2014/9/8,2015/4/19,民生需求-舊有用戶,台電市區,4,辛亥路3段157巷12弄口對面人行道至辛亥路3段(芳和國中前)人行道,223,5,2,2
121.565153,25.04288336,0,2014/11/17,2014/12/6,民生需求-舊有用戶,臺北文創開發股份有限公司,4,市民大道4段台北市大安區市民大道四段240號前路燈桿西側人行道,19,3,7,8
121.5408744,25.06214894,0,2014/7/7,2015/1/11,民生需求-舊有用戶,台電市區,4,松江路402巷23號前至7弄4號前及無名巷內20米處至民權東路2段71巷21弄2號旁,188,5,2,2
121.5058537,25.02928586,0,2014/10/22,2015/3/31,管線單位需求-既設管線改善,自來水西區,3,西園路2段以東、萬大路以西、艋舺大道以南、西藏路以北(雙園里),160,5,3,3
121.572708,24.9866866,1,2014/9/15,2014/11/21,民生需求-舊有用戶,台電南區,4,木柵路3段與秀明路1段22巷至木柵路3段48巷口間,67,4,2,2
121.6011803,25.04822361,1,2014/11/17,2015/2/4,管線單位需求-建設需求,台電北區,3,"忠孝東路6段(65號前,78號前,209號前,326號道路兩側,403巷口,398巷口~428巷口,含428巷)等8處",79,5,2,2
121.5728307,24.98657147,1,2014/9/15,2014/11/21,民生需求-舊有用戶,台電南區,4,木柵路3段與秀明路1段22巷至木柵路3段48巷口間,67,4,2,2
121.5034655,25.13460774,1,2014/4/11,2015/4/30,道路維護施工,臺北市北投區公所,5,奇岩、清江、中央、長安、大同、溫泉、林泉、中心、中庸、開明、中和、智仁、秀山、文化、豐年、稻香、桃源、一德、關渡、泉源、大屯等21里里內路寬8公尺以下道路。,384,5,6,6
121.4728551,25.12200355,1,2014/10/6,2014/11/30,道路維護施工,交工處,5,大度路中央北路口右轉車道封閉工程,55,4,6,6
121.5408274,25.06176501,1,2014/7/7,2015/1/11,民生需求-舊有用戶,台電市區,4,松江路402巷23號前至7弄4號前及無名巷內20米處至民權東路2段71巷21弄2號旁,188,5,2,2
121.5385212,25.06173755,1,2014/9/13,2015/1/13,市政建設,自來水工總,2,吉林路與南京東路2段口附近及吉林路75號對面附近及與長春路口附近及與民生東路2段口附近及與新生北路2段127巷口旁及與新生北路2段149巷口旁及與新生北路3段11巷口旁及與吉林路407巷口對面旁及與吉林路458號附近等工作坑9處,122,5,3,3
121.510062,25.12547053,1,2014/6/9,2014/12/31,新設、拆除,自來水陽明,3,中央南路1段、2段巷以東、磺港路以西、大興街以南及三合街2段以北所圍範圍一帶,205,5,3,3
121.5104077,25.03059704,1,2014/8/20,2015/5/30,管線單位需求-既設管線改善,自來水西區,3,萬大路以東、中華路2段以西(不含本線)、艋舺大道以南、莒光路以北,283,5,3,3
121.5657721,25.03059005,1,2014/11/20,2014/11/22,新設,台電市區,3,光復南路489號旁工地,2,2,2,2
121.519112,25.07855167,1,2014/6/2,2014/12/4,管線單位需求-建設需求,台電北區,3,延平北路5段(1號前~224巷口),185,5,2,2
121.5475346,25.1119405,1,2014/10/27,2015/4/30,管線單位需求-建設需求,自來水陽明,3,士東路以南、德行東路以北、士東路286巷以東及東山路以西等一帶,185,5,3,3
121.51731,25.06640338,1,2014/11/3,2015/4/8,市政建設,台電市區,2,環河北路2段(13-189號)及21巷185巷延平北路3段18巷,156,5,2,2
121.5126207,25.13497561,0,2014/11/14,2014/11/21,搶修,陽明山瓦斯,1,中山路與光明路口至中山路1-2號旁附近(中心里),7,3,1,9
121.5316788,25.057505,0,2014/9/22,2014/12/20,管線單位需求-既設管線改善,大台北瓦斯,3,"中山北路2段93巷5~21號前,民生東路1段1巷、23巷內、27巷13~17號前",89,5,1,1
121.5127221,25.13502427,0,2014/11/14,2014/11/21,搶修,陽明山瓦斯,1,中山路1-2號旁至中山路1-6號旁附近(中心里),7,3,1,9
121.5317851,25.06143734,0,2014/9/29,2014/12/9,民生需求-新建房屋,電信北區,4,雙城街4巷4號至30號一帶,71,4,4,4
121.5129241,25.1350335,0,2014/11/14,2014/11/21,搶修,陽明山瓦斯,1,中山路1-6號旁至中山路1-8號旁附近(中心里),7,3,1,9
121.5322277,25.02741978,0,2014/11/10,2014/12/12,管線單位需求-既設管線改善,大台北瓦斯,3,潮州街55巷口至潮州街67號前[潮州街98巷口](錦泰.錦華里),32,4,1,1
121.5568819,25.01577552,0,2014/9/8,2015/4/19,民生需求-舊有用戶,台電市區,4,辛亥路3段157巷12弄口對面人行道至辛亥路3段(芳和國中前)人行道,223,5,2,2
121.5151607,25.02817747,0,2014/9/29,2014/12/31,市政建設,自來水西區,2,中華路2段以東、三元街以西、西藏路以南、南海路以北(忠勤里),93,5,3,3
121.5431064,25.05766165,0,2014/11/3,2014/11/24,其他(管線腐蝕抽換),大台北瓦斯,3,松江路259巷1號前至松江路259巷與民生東路2段147巷交口,21,4,1,1
121.5401165,25.03360944,0,2014/11/20,2014/11/20,搶修,自來水南區,1,新生南路1段146巷7之1號旁,0,1,3,11
121.537542,25.01750339,0,2014/9/24,2014/12/12,市政建設,台灣智慧光網,2,羅斯福路3段142巷2號、羅斯福路3段212號旁,79,5,4,4
121.56666,25.07872957,0,2014/11/19,2014/11/20,民生需求-新建房屋,自來水東區,4,敬業四路與樂群二路交叉口工地(位於敬業四路上)(0153),1,2,3,3
121.5469109,25.05796561,0,2014/11/20,2014/11/21,搶修,自來水東區,1,合江街144巷8號旁,1,2,3,11
121.6188634,25.0708342,0,2012/11/15,2015/9/21,新設、人手孔新設,衛工處,6,"康寧路3段康寧路三段75巷(含)以東以南,康寧路三段75巷257弄以西,東湖路113巷以北",1040,5,5,5
121.5656996,25.01793803,0,2014/11/8,2015/2/2,市政建設,自來水工總,2,和平東路3段383號及401號及433號前3處工作坑,86,5,3,3
121.5250933,25.02245308,0,2014/11/19,2014/11/20,民生需求-舊有用戶,自來水西區,4,重慶南路3段111號旁(螢圃里),1,2,3,3
121.5922612,25.07404335,0,2014/11/18,2014/11/20,市政建設,公園處,2,陽光街92巷25弄19號旁,2,2,6,7
121.5351238,25.03110543,0,2014/10/29,2014/11/21,市政建設,台電市區,2,金山南路2段30巷口,23,4,2,2
121.552958,25.05325497,0,2014/10/30,2014/11/20,管線單位需求-建設需求,台灣智慧光網,3,興安街222號前等(松基里共10處過溝蓋版)-詳附件,21,4,4,4
121.5155608,25.14101954,0,2014/11/20,2014/11/20,搶修,自來水陽明,1,翠嶺路25號(泉源里),0,1,3,11
121.5411941,25.11863587,0,2014/11/20,2014/11/20,搶修,自來水陽明,1,天母東路69巷29號(天和里),0,1,3,11
121.5288884,25.04801287,0,2014/11/5,2014/12/31,管線單位需求-既設管線改善,自來水北區,3,捷運淡水線以東、中山北路1段以西(不含本線)、長安西路以南(不含本線)、鄭州路以北(不含本線)所圍區塊(不含華陰街),56,4,3,3
121.5181902,25.11592224,0,2013/8/1,2015/10/30,管線單位需求-既設管線改善,自來水陽明,3,吉利街石牌路1段39巷以東、致遠二路以西、吉利街以南及實踐街以北所圍範圍,820,5,3,3
121.6020594,25.08215969,0,2014/11/19,2014/11/21,民生需求-新建房屋,台電北區,4,成功路4段182巷內,2,2,2,2
121.5790834,25.02280324,0,2014/11/19,2014/12/17,民生需求-舊有用戶,電信東區,4,信義路5段150巷410號及416號對面附近(共2處),28,4,4,4
121.5612587,25.053268,0,2014/11/10,2014/12/9,管線單位需求-建設需求,台灣智慧光網,3,光復北路228號前(龍田里，共18處CCTV引上預埋管)-詳附件,29,4,4,4
121.6065286,25.07688662,0,2014/11/18,2014/11/20,市政建設,公園處,2,康寧路1段261號前及康寧路1段225巷(257巷4弄口至對側),2,2,6,7
121.5133095,25.02714518,0,2014/9/29,2014/12/31,市政建設,自來水西區,2,中華路2段以東、三元街以西、西藏路以南、南海路以北(忠勤里),93,5,3,3
121.5129401,25.02762205,0,2014/9/29,2014/12/31,市政建設,自來水西區,2,中華路2段以東、三元街以西、西藏路以南、南海路以北(忠勤里),93,5,3,3
121.5133095,25.02714518,0,2014/9/29,2014/12/31,市政建設,自來水西區,2,中華路2段以東、三元街以西、西藏路以南、南海路以北(忠勤里),93,5,3,3
121.5058537,25.02928586,0,2014/10/22,2015/3/31,管線單位需求-既設管線改善,自來水西區,3,西園路2段以東、萬大路以西、艋舺大道以南、西藏路以北(雙園里),160,5,3,3
121.5398228,25.11959662,0,2014/11/20,2014/12/21,搶修,陽明山瓦斯,1,中山北路7段82巷口附近(天山里),31,4,1,9
121.5162763,25.12439502,0,2014/11/19,2014/11/21,民生需求-新建房屋,陽明山瓦斯,4,公館路232號對面附近(奇岩里),2,2,1,1
121.6059253,25.0858934,0,2014/11/20,2014/11/21,市政建設,自來水東區,2,大湖街131巷3號旁(秀湖里),1,2,3,3
121.5207496,25.03511393,0,2014/10/13,2014/11/21,市政建設,台灣智慧光網,2,重慶南路1段130號旁、中華路1段1段與寶慶路交叉路口、中華路1段59號(共3處),39,4,4,4
121.625817,25.05941488,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.6067669,24.97059677,0,2014/11/12,2014/11/14,市政建設,台電南區,2,指南路3段與指南路3段157巷口,2,2,2,2
121.5317052,25.05842846,0,2014/9/15,2014/12/15,民生需求-舊有用戶,自來水東區,4,中山北路2段以東、林森北路以西、錦州街以南、民生東路1段以北所圍區域,91,5,3,3
121.5468971,25.06366537,0,2014/11/20,2014/11/22,搶修,自來水東區,1,龍江路342巷44號旁,2,2,3,11
121.6106014,25.05228538,0,2014/11/20,2014/11/20,搶修,自來水東區,1,南港路2段86巷8弄16號(東明里),0,1,3,11
121.5530907,25.05745593,0,2014/11/3,2014/11/24,管線單位需求-建設需求,台灣智慧光網,3,民生東路3段113巷7弄1號等(民有里共24處過溝蓋版)-詳附件,21,4,4,4
121.5341461,25.10312797,0,2014/11/12,2014/11/14,民生需求-舊有用戶,電信士林,4,忠誠路1段16巷20號旁,2,2,4,4
121.5401078,25.1133179,0,2014/11/6,2014/11/13,民生需求-舊有用戶,電信士林,4,忠誠路2段140巷18弄1號對面修管,7,3,4,4
121.5341461,25.10312797,0,2014/11/12,2014/11/14,民生需求-舊有用戶,電信士林,4,忠誠路1段16巷20號旁,2,2,4,4
121.5332559,25.05975099,0,2014/11/20,2014/11/21,搶修,自來水東區,1,中山北路2段137巷36號旁,1,2,3,11
121.5539706,25.05099371,0,2014/10/30,2014/11/20,管線單位需求-建設需求,台灣智慧光網,3,南京東路3段269巷口等(中正里共5處過溝蓋版)-詳附件,21,4,4,4
121.5657721,25.03059005,0,2014/11/20,2014/11/22,新設,台電市區,3,光復南路489號旁工地,2,2,2,2
121.5923692,25.07409878,0,2014/11/18,2014/11/20,市政建設,公園處,2,陽光街92巷25弄19號旁,2,2,6,7
121.5506329,25.10042463,0,2014/11/3,2014/11/30,新設,自來水陽明,3,仰德大道2段2巷61~69號前(永福里),27,4,3,3
121.625817,25.05941488,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.6258365,25.05936064,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.5538135,25.08058829,0,2014/9/25,2014/11/22,遷移,台電北區,3,大直街(20巷32號、28號、18號、7號、6號、2號、1號前大直街口)及(34巷2-16號前大直街口)及(46巷29號、25號、9號前)及(52巷26號、13號、10號、9號、2號前)共18處,58,4,2,2
121.6054501,24.98606156,0,2014/11/17,2014/11/20,民生需求-新建房屋,台電南區,4,新光路2段74巷17號旁,3,3,2,2
121.6054501,24.98606156,0,2014/11/17,2014/11/20,民生需求-新建房屋,台電南區,4,新光路2段74巷17號旁,3,3,2,2
121.6054501,24.98606156,0,2014/11/17,2014/11/20,民生需求-新建房屋,台電南區,4,新光路2段74巷17號旁,3,3,2,2
121.507512,25.03088887,0,2014/10/27,2014/11/21,民生需求-新建房屋,自來水西區,4,艋舺大道208號及252號及258號前工地(雙園里),25,4,3,3
121.6232835,25.0585456,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.5540599,25.10617138,0,2014/11/10,2014/11/23,民生需求-新建房屋,自來水陽明,4,仰德大道2段115巷巷內及巷口前(永福里),13,3,3,3
121.6232835,25.0585456,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.6232835,25.0585456,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.6232835,25.0585456,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.6248828,25.05662835,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.6248828,25.05662835,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.6248828,25.05662835,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.6059253,25.0858934,0,2014/11/20,2014/11/21,市政建設,自來水東區,2,大湖街131巷3號旁(秀湖里),1,2,3,3
121.6246337,25.05565411,0,2014/11/13,2014/12/30,道路維護施工,交工處,5,經貿二路與經貿二路105巷交岔口東南角、經貿二路與經貿二路105巷交岔口東北角..等13處(詳如附件),47,4,6,6
121.5259414,25.04839308,0,2014/11/11,2014/11/11,搶修,自來水北區,1,建明里長安西路138巷3弄4號,0,1,3,11
