X,Y
301338.041,2772953.278
303072.525,2777398.74
304801.279,2774720.262
302816.691,2772560.912
305001.837,2771067.49
306522.582,2772171.849
306522.582,2772171.849
301467.974,2778907.618
303841.26,2770956.656
305462.359,2770760.263
305389.892,2765844.36
304059.551,2773246.146
305310.429,2771494.362
303167.275,2778928.463
302815.956,2772458.002
300417.108,2769465.982
306524.047,2772690.074
307977.953,2764587.696
309867.748,2770462.159
309538.832,2767306.547
311067.959,2772116.496
308919.3,2765927.439
307995.018,2764592.326
302989.807,2770078.072
310614.439,2775352.897
304572.956,2776570.431
305349.054,2780790.391
303481.546,2771348.829
302570.159,2776554.994
306573.289,2766712.864
302308.446,2769613.472
302290.868,2769575.04
300389.675,2769967.137
306156.514,2771155.589
306156.514,2771155.589
302919.625,2769117.58
304537.38,2771660.035
302190.936,2778548.768
302190.936,2778548.768
303144.872,2769027.278
303236.758,2769052.618
305843.211,2771162.998
303509.423,2770441.633
302291.529,2769576.892
302291.529,2769576.892
308786.089,2775425.44
303481.546,2771348.829
301239.08,2769031.181
305040.392,2777786.037
311067.959,2772116.496
304433.817,2769355.666
301547.112,2778913.739
308931.289,2765932.241
300427.914,2769444.357
304537.062,2771764.176
299814.374,2768708.64
309538.832,2767306.547
296876.756,2779570.38
307669.058,2770979.276
299851.901,2768713.407
300276.516,2781429.978
304842.57,2777251.9
300742.312,2769500.071
308181.939,2769849.761
306007.488,2769111.003
303015.234,2775657.415
302997.83,2775644.456
303501.547,2773078.261
303841.26,2770956.656
305367.311,2780772.929
312484.915,2772439.81
300924.84,2779896.352
306847.756,2772235.878
307857.748,2764595.658
308553.521,2770497.297
308906.751,2775386.667
305108.565,2771149.323
300451.244,2769438.875
302041.59,2768579.762
300388.398,2769974.586
300611.509,2780154.471
299652.187,2768442.202
307830.167,2766109.233
308918.076,2765925.852
307830.167,2766109.233
307830.167,2766109.233
301428.662,2778923.997
301442.809,2780044.359
302723.678,2769234.657
305462.359,2770760.263
302665.061,2777792.973
308944.74,2775786.473
303496.791,2772743.068
304294.265,2766866.077
309216.384,2771860.68
309196.695,2771845.079
304824.403,2772560.095
302166.082,2778658.531
306678.339,2764051.575
312194.451,2770166.921
309313.57,2771687.992
305696.275,2770869.423
301192.781,2771820.181
306165.02,2764367.457
310985.655,2772302.454
310967.099,2772287.833
306165.02,2764367.457
301937.291,2772834.903
306940.781,2775474.367
303503.068,2773113.607
304828.772,2773198.971
306458.268,2775881.346
311688.707,2774346.238
299694.711,2769711.203
310661.221,2772297.698
310040.957,2773118.903
306564.105,2772311.983
302961.136,2777762.572
305008.006,2772048.508
302368.805,2768930.39
310267.944,2775809.397
307972.555,2765387.89
299597.952,2769744.028
299597.952,2769744.028
301678.561,2772359.526
302497.027,2771833.728
303550.686,2769989.768
305464.171,2769806.699
312213.555,2774151.409
312213.555,2774151.409
304655.596,2769077.765
302962.756,2777776.066
307980.381,2771384.318
307980.381,2771384.318
305090.909,2769554.111
304814.198,2772548.535
308682.536,2770713.324
306271.196,2769489.363
305245.569,2768235.32
297684.252,2779733.085
305753.335,2768039.95
308906.751,2775386.667
306059.529,2769064.56
300728.77,2781132.335
306947.592,2775474.16
302368.276,2768930.919
307985.359,2765405.229
300906.423,2779347.656
301676.528,2772360.41
306474.814,2775710.049
303481.944,2778016.001
303793.564,2777728.865
302894.249,2779546.845
302892.227,2779545.374
303028.483,2779592.768
297684.252,2779733.085
299843.453,2768705.518
300728.77,2781132.335
299825.217,2768700.848
300902.057,2779348.318
302115.066,2775430.094
307669.058,2770979.276
302118.704,2775425.133
302586.074,2770022.159
310437.573,2773317.293
300231.145,2776284.274
300284.326,2776300.414
305189.043,2777777.626
305464.339,2779925.07
309495.547,2767280.181
302392.194,2782442.02
301961.293,2771833.891
302798.232,2772058.153
302798.232,2772058.153
302798.232,2772058.153
300767.529,2769494.824
301324.183,2772788.881
303513.917,2773317.616
300231.31,2781518.525
304053.089,2770013.167
299847.345,2768705.38
300825.386,2782963.041
300609.87,2780180.193
300825.386,2782963.041
300825.386,2782963.041
306954.049,2764275.097
306009.181,2769110.474
308892.005,2775307.382
303503.068,2773113.607
309894.056,2775222.024
303015.234,2775657.415
302997.83,2775644.456
308682.536,2770713.324
304246.219,2766600.009
300819.7,2782911.883
312387.925,2773501.629
301338.041,2772953.278
304511.428,2773202.584
311029.726,2774043.033
304779.346,2769063.821
301439.652,2778853.66
305084.163,2770894.21
306656.666,2772363.344
304817.704,2766485.686
304346.388,2766765.536
300382.555,2769882.205
305778.534,2771825.87
307972.555,2765387.89
312324.577,2774172.093
305209.438,2772893.265
304013.402,2766556.237
301266.021,2769067.502
312079.537,2771811.588
312079.537,2771811.588
312079.537,2771811.588
307108.867,2772254.022
304501.48,2773202.584
300230.195,2781955.445
306656.222,2775626.086
304693.116,2772142.62
302367.218,2768932.904
306023.595,2771136.19
306094.983,2769134.373
301919.836,2773091.491
312183.779,2774292.777
306669.886,2775579.118
306136.942,2771321.74
307980.268,2771384.205
304554.36,2772311.427
308459.038,2771620.859
300710.397,2781226.723
304547.07,2773014.935
304697.349,2772138.81
304053.089,2770013.167
303503.646,2773156.525
300467.957,2769446.586
311392.807,2774214.563
311392.807,2774214.563
302468.111,2772460.469
306423.446,2771877.196
308461.126,2773094.135
299646.301,2769534.363
309680.466,2770155.962
304296.412,2771004.243
302844.27,2779359.999
308982.324,2770951.507
303953.022,2771842.484
303953.022,2771842.484
308892.005,2775307.382
304296.412,2771004.243
306831.555,2779387.918
300489.065,2769444.054
306951.668,2764274.832
306831.555,2779387.918
301266.021,2769067.502
308982.324,2770951.507
305967.017,2771130.12
308459.038,2771620.859
308035.099,2771381.718
311392.807,2774214.563
301338.041,2772953.278
309521.537,2771401.182
310437.573,2773317.293
309525.092,2771387.723
309536.265,2771404.991
309495.547,2767280.181
300276.498,2781429.203
302551.468,2771452.887
300816.469,2769482.476
304163.013,2766348.33
303238.402,2769058.731
303503.733,2773170.996
300611.018,2780148.9
304794.829,2777624.592
303962.441,2771842.378
302815.956,2772458.002
302815.956,2772458.002
296876.756,2779570.38
312384.485,2773507.714
305014.878,2768666.919
308892.005,2775307.382
305736.283,2768688.7
303733.574,2779288.352
304246.219,2766600.009
304774.848,2769095.042
304561.088,2772560.71
299834.186,2769661.002
307405.982,2764592.42
303423.59,2768030.138
305152.736,2771238.474
301518.337,2778809.12
306397.517,2772078.279
300329.341,2769465.69
307090.384,2772450.515
306441.199,2771059.603
302807.201,2770120.449
309649.596,2763576.337
299597.952,2769744.028
307236.455,2772226.901
301239.879,2769101.228
299829.157,2768703.651
309361.607,2775638.85
309361.607,2775638.85
306954.049,2764275.097
307236.455,2772226.901
311957.774,2769989.851
307995.018,2764592.326
307995.018,2764592.326
306082.532,2769134.441
301332.115,2772959.628
304377.969,2785984.684
311930.435,2773433.204
303503.733,2773177.647
306165.02,2764367.457
306694.243,2764130.167
304502.006,2765030.033
301900.415,2768855.469
301117.986,2778912.336
304354.604,2765414.419
299646.261,2768456.808
305093.038,2765943.32
304720.827,2777418.074
304531.966,2765420.219
302574.032,2777526.093
307501.762,2771976.176
306871.536,2772208.249
306670.953,2775694.084
311704.086,2773868.551
306079.758,2769132.275
306670.953,2775694.084
306746.41,2771817.381
304924.734,2771992.866
300452.949,2768216.712
308712.56,2774846.26
306670.953,2775694.084
306716.961,2775630.25
308892.005,2775307.382
306684.803,2775632.102
306684.803,2775632.102
304377.969,2785984.684
301266.021,2769067.502
304377.969,2785984.684
308699.013,2774870.39
304595.251,2772563.25
299881.841,2769722.519
309361.607,2775638.85
302554.386,2771451.907
302549.541,2771446.888
302549.541,2771446.888
303247.676,2772057.859
303481.546,2771348.829
303510.227,2773195.826
300224.967,2776278.391
304855.278,2768631.062
306078.305,2768516.821
300767.529,2769494.824
308921.979,2765925.522
304850.228,2772602.196
303534.928,2771820.798
307288.495,2771744.546
303776.76,2776553.764
303505.923,2773261.67
307972.555,2765387.89
310437.573,2773317.293
300500.438,2769444.685
302947.632,2771170.485
301611.588,2778758.899
306253.144,2770136.166
307108.96,2764020.019
305739.698,2764606.997
306845.489,2772801.523
301239.879,2769101.228
306089.807,2771957.629
305749.627,2771668.831
304587.631,2772554.487
303534.928,2771820.798
306564.161,2766708.499
307286.378,2771748.647
304673.222,2772775.452
302041.59,2768579.762
301635.346,2771318.2
305607.655,2771677.925
302006.924,2768753.118
302368.805,2768931.713
304053.089,2770008.404
304053.089,2770008.404
304683.804,2772509.171
304920.236,2771993.131
304595.069,2781084.182
305724.595,2771844.218
304608.43,2781089.474
306454.268,2769191.262
311930.435,2773433.204
306253.144,2770136.166
305932.07,2772302.801
300582.839,2769732.871
303618.77,2769285.924
303173.797,2769535.789
311688,2772586.578
301931.929,2768910.19
309867.748,2770462.159
299903.776,2768406.668
299903.776,2768406.668
302947.632,2771170.485
309016.862,2770542.039
305331.304,2768137.055
305331.304,2768137.055
301857.909,2770974.666
300927.771,2770125.095
303402.688,2768029.874
311120.346,2772129.196
310451.535,2772181.927
300627.769,2775868.471
304300.963,2771004.08
312102.975,2773610.492
312102.975,2773610.492
299646.301,2769534.363
311674.615,2772576.191
312107.312,2773609.294
312222.859,2770745.656
302947.632,2771170.485
300686.611,2769535.487
302869.504,2770365.695
301371.398,2771196.153
308852.4,2775835.421
302991.695,2768921.032
303852,2772481.603
305059.614,2777850.291
300551.467,2770401.287
299881.841,2769722.519
310437.573,2773317.293
301381.377,2768897.268
300807.083,2781073.197
304252.569,2766653.918
303510.227,2773195.826
303510.227,2773195.826
302820.846,2772426.824
300505.658,2769431.17
304277.322,2775117.04
300403.303,2781643.491
310260.584,2775795.744
301322.713,2778798.464
304370.762,2765405.12
300541.714,2780108.432
307666.668,2769692.39
308888.301,2775257.641
300939.346,2779688.848
305297.188,2764777.615
307029.739,2772657.156
305093.472,2771204.38
300957.607,2779815.016
301267.279,2768984.072
310604.485,2775329.746
301239.879,2769101.228
305397.388,2764465.005
306879.737,2771932.612
299951.871,2767762.272
306135.517,2769176.7
300380.879,2769794.792
308459.038,2771620.859
299598.493,2769785.236
306433.357,2771852.321
305407.839,2764446.749
303402.688,2768029.874
308930.124,2774265.351
305504.371,2774866.91
306831.555,2779387.918
306825.205,2779386.86
301011.45,2770484.26
302317.853,2777729.641
304370.762,2765405.12
299922.171,2767781.983
301021.24,2770485.583
301961.293,2771833.891
303109.315,2777373.599
311528.27,2772476.444
303852,2772481.603
301397.316,2775388.864
301333.173,2773099.117
304407.651,2785989.769
306050.254,2769143.305
305996.213,2771080.186
303852,2772481.603
305050.493,2777858.291
305121.132,2774904.308
301117.342,2778915.53
304486.092,2765525.897
302874.002,2770389.508
304356.679,2765040.573
306079.309,2770199.919
300502.918,2769444.938
301117.342,2778915.53
312703.388,2774312.439
300380.879,2769794.792
302992.132,2768922.064
301286.975,2769124.975
308884.597,2775224.038
305297.188,2764777.615
304476.25,2765525.738
305462.359,2770760.263
305462.359,2770760.263
301402.985,2768907.449
299881.841,2769722.519
301377.536,2771194.883
304372.991,2785971.513
305121.132,2774904.308
300650.034,2770705.551
303019.879,2771893.019
301966.85,2771828.732
305403.87,2764466.461
303803.356,2771149.813
302598.83,2771191.39
305297.188,2764777.615
302871.621,2770376.279
303852,2772481.603
305039.94,2777913.093
301445.163,2768918.669
300550.83,2780029.457
300505.658,2769431.17
302940.666,2772455.556
311515.389,2773788.545
309083.252,2775309.833
303505.2,2773195.826
308888.036,2775218.482
299881.841,2769722.519
306738.846,2771899.909
306126.204,2766109.684
306738.846,2771899.909
302393.657,2769056.644
303007.478,2768923.387
303402.688,2768029.874
305222.743,2772897.356
302719.354,2769234.174
306103.312,2770202.586
307126.036,2768973.041
308618.018,2765820.23
309166.43,2770894.194
301406.102,2780026.297
306604.895,2771762.601
308930.124,2774265.351
311519.803,2772472.343
302970.078,2772390.89
306902.655,2772324.036
301088.304,2769188.864
301538.982,2778874.044
303015.921,2769091.442
304407.651,2785989.769
312479.996,2774046.636
306896.826,2769186.65
306898.176,2771710.835
303307.165,2768019.89
302237.594,2771447.644
308502.977,2771672.839
311623.251,2773990.426
311592.813,2773987.308
302400.271,2769046.193
306738.846,2771899.909
308637.227,2765832.822
305317.823,2764778.306
304916.552,2772215.729
300383.715,2769938.23
303228.643,2769700.187
304817.704,2766485.686
304817.704,2766485.686
300311.095,2781619.431
302874.002,2770389.508
303800.393,2771151.083
308590.763,2771021.458
300384.354,2769956.353
300687.031,2769510.375
303005.931,2771575.433
301430.411,2768913.474
303411.237,2777113.703
303411.237,2777113.703
301061.571,2769235.296
302584.141,2768437.053
308933.545,2775212.926
303008.775,2771574.558
312480.202,2774046.843
305307.898,2769321.563
299881.841,2769722.519
300606.659,2780462.36
298867.596,2783387.662
300028.499,2781654.188
300123.289,2781642.619
304013.402,2766556.237
300867.458,2780355.787
300403.766,2781646.32
300687.401,2769508.224
301961.293,2771833.891
304720.992,2772681.794
305816.065,2769495.662
302170.584,2778657.3
309083.252,2775309.833
300605.344,2780040.151
304531.966,2765420.219
311604.291,2773972.463
302345.004,2773572.512
303017.573,2769100.805
307669.325,2769687.228
302598.83,2771191.39
303967.358,2772480.545
307353.794,2772047.71
302496.315,2769177.823
303402.688,2768029.874
306073.833,2769089.741
301546.122,2778867.005
300504.742,2769362.453
303067.151,2779571.87
303042.403,2768902.088
303507.062,2773301.146
302815.956,2772458.002
308526.578,2770795.347
304486.092,2765525.897
308502.977,2771672.839
306490.367,2771402.719
308933.545,2775212.926
312427.035,2774107.541
301448.619,2781382.138
303738.713,2772169.461
299881.841,2769722.519
303496.791,2772743.068
301735.603,2778085.925
303741.997,2773006.051
306865.017,2772228.822
303733.574,2779283.324
301953.936,2775978.649
301113.852,2769170.567
308906.357,2770636.465
306701.189,2771870.889
305172.214,2771853.884
300975.718,2779736.342
308618.018,2765820.23
301111.777,2778914.233
304476.25,2765525.738
307668.676,2770962.258
301111.777,2778914.233
306074.746,2771959.267
303785.683,2776560.086
304035.78,2773098.339
303018.952,2778890.86
308982.323,2774271.052
308449.501,2771253.712
299683.207,2781816.903
312678.723,2774350.994
300422.356,2770124.847
307501.762,2771976.176
302496.315,2769177.823
302085.896,2775428.242
301380.316,2780120.53
305413.209,2765553.444
304038.166,2770154.601
306385.498,2769212.27
307669.325,2769687.228
303962.441,2771842.378
305753.335,2768039.95
305325.663,2764776.258
303634.029,2778639.487
302968.043,2771395.262
303020.575,2768923.784
303634.029,2778639.487
307669.325,2769687.228
305313.242,2764778.789
308933.545,2775212.926
301111.934,2769172.996
301635.346,2771318.2
305316.734,2764780.139
305305.82,2764779.83
302940.666,2772455.556
303967.358,2772480.545
303015.921,2769091.442
301132.026,2770428.966
301735.603,2778085.925
311604.291,2773972.463
301380.316,2780120.53
300422.356,2770124.847
302562.581,2771485.695
302562.581,2771485.695
302798.232,2772058.153
312372.591,2774055.789
312372.591,2774055.789
302947.632,2771170.485
304302.872,2768952.585
303741.298,2773038.393
299834.186,2769661.002
299834.186,2769661.002
311604.291,2773970.467
308180.479,2765536.122
303496.791,2772743.068
309461.603,2770324.108
308289.785,2774135.17
312410.487,2773751.466
306070.261,2769075.188
306916.092,2764769.75
307189.605,2772664.497
306683.804,2764645.354
304046.234,2770156.267
312680.906,2774349.076
300814.892,2770401.354
303009.973,2769872.576
300639.212,2775851.703
308180.479,2765536.122
312680.906,2774349.076
308220.464,2774104.478
299881.841,2769722.519
300636.291,2780526.919
300225.412,2781515.579
302592.967,2771197.957
300684.24,2769495.975
303483.926,2771992.97
304458.146,2778151.136
303967.358,2772480.545
301757.161,2768911.782
303017.573,2769100.805
305307.898,2769319.982
302940.666,2772455.556
309822.763,2772642.682
300175.537,2780921.202
302690.762,2770313.356
299834.186,2769661.002
312413.553,2773753.185
312056.598,2774090.283
307286.633,2771464.227
311592.813,2773987.308
300605.344,2780040.151
301428.662,2778923.997
304048.771,2770156.165
301160.014,2769108.142
308525.055,2770946.772
301164.312,2779102.042
303932.579,2767366.953
302730.864,2769232.428
302696.035,2776937.286
308990.43,2775200.755
301233.161,2779851.195
304057.269,2767283.31
303508.104,2773334.232
312643.243,2770048.227
304922.092,2772741.679
305548.552,2764652.432
300509.795,2769333.42
302295.917,2777741.822
308656.849,2774741.473
306094.324,2769133.553
304208.518,2776744.176
301413.125,2780022.37
300422.356,2770124.847
310718.539,2775200.765
304045.113,2773335.589
300232.247,2781554.03
300627.769,2775868.471
307798.781,2771529.258
309142.414,2770823.513
303141.715,2776701.686
305940.394,2772760.477
304511.428,2773202.584
307391.337,2764642.25
304485.22,2778156.72
301957.411,2778008.967
303217.463,2773163.599
307255.897,2769655.103
301757.161,2768911.782
306674.856,2764475.95
310433.66,2762863.983
305211.526,2772895.527
308548.202,2771678.35
301132.087,2779711.05
306391.105,2769446.902
308178.471,2774246.562
302243.32,2776488.93
302243.32,2776488.93
307704.045,2769695.029
310435.38,2762850.224
303038.88,2778498.312
308990.43,2775200.755
303038.88,2778498.312
311472.086,2773645.678
301757.161,2768911.782
312055.617,2774089.809
303015.921,2769091.442
301160.014,2769108.142
312484.037,2770499.84
307692.642,2769694.926
303967.358,2772480.545
299834.186,2769661.002
299834.186,2769661.002
300422.356,2770124.847
304555.55,2772774.496
302877.707,2770399.826
305548.552,2764652.432
305325.663,2764776.258
302961.712,2771489.145
301412.125,2773425.083
304506.709,2778182.271
308812.326,2773677.786
311604.291,2773972.463
305413.209,2765550.004
303482.603,2771897.112
300060.684,2767806.087
302595.723,2768447.105
300604.956,2780024.383
304328.375,2768944.78
302762.713,2771379.273
308284.155,2770407.361
302696.035,2776937.286
309579.904,2773648.229
311392.807,2774208.976
311163.14,2771941.738
302592.967,2771197.957
306261.21,2768096.335
304997.5,2772266.547
300927.995,2780208.863
306072.371,2769135.664
301200.778,2769058.738
312079.081,2771845.791
311514.246,2773792.663
307257.485,2769666.745
308763.452,2771518.673
302730.864,2769232.428
300061.817,2767806.454
304370.762,2765405.12
311602.294,2773971.34
300422.356,2770124.847
301329.574,2773048.952
303237.18,2769048.925
306043.618,2770495.616
305916.29,2768721.111
309311.46,2775634.894
304486.092,2765525.897
304505.694,2778212.729
300842.413,2769538.153
300798.995,2769546.435
312377.943,2773752.789
312407.203,2773753.185
307185.17,2768953.991
307669.325,2769687.228
304595.069,2781084.182
309896.107,2775219.312
308813.627,2773676.494
303534.777,2771831.814
303096.99,2779082.199
308332.309,2770419.929
303096.99,2779082.199
309361.607,2775638.85
301229.9,2769050.938
304187.003,2778431.099
311096.895,2772209.508
308813.627,2773676.494
300422.356,2770124.847
306157.16,2766090.766
306036.513,2764412.986
301412.125,2773425.083
304551.877,2772560.776
301783.962,2776706.171
304653.983,2774709.421
308712.56,2774846.26
308700.293,2774851.63
303487.048,2771897.112
301346.296,2773265.487
306287.668,2768059.69
308286.874,2774140.462
308286.874,2774140.462
311242.31,2773844.755
300911.896,2781041.112
305482.57,2769015.202
301011.45,2770484.26
300723.253,2780215.735
311570.964,2772022.277
300780.514,2770308.609
301132.296,2779710.004
303507.062,2773301.146
301419.9,2775119.182
301419.9,2775119.182
302669.824,2777791.121
301344.814,2773168.755
312680.906,2774349.076
312703.388,2774312.439
300946.261,2779675.882
305501.619,2774866.91
304984.759,2771938.603
300978.384,2779732.096
301165.706,2779101.91
310699.224,2775205.197
310451.535,2772181.927
304112.315,2776842.588
303824.43,2773355.225
300868.26,2781036.288
300891.119,2781038.815
303029.835,2768902.352
303042.403,2768902.088
306102.551,2770203.475
306253.568,2770123.995
312109.571,2771678.718
304160.099,2766362.475
306103.312,2770197.76
306253.144,2770136.166
311076.683,2771721.199
311074.895,2771715.614
302940.666,2772455.556
302940.666,2772455.556
309887.205,2775232.796
304720.728,2772680.735
299199.904,2781202.166
303790.295,2767570.705
309790.898,2773284.697
301453.928,2775093.714
303482.603,2771897.112
302138.801,2778085.511
306290.314,2768062.071
301222.827,2779883.199
303418.261,2771709.784
304354.238,2768927.186
305007.819,2773083.604
303738.424,2772955.182
310451.208,2773269.269
306178.832,2764222.871
306231.776,2769150.85
299987.06,2767745.206
302643.751,2769490.088
312167.446,2771042.414
309887.205,2775232.796
309887.205,2775232.796
306463.822,2770954.9
311623.251,2773990.426
305694.31,2772375.296
306462.503,2770954.24
303509.339,2773385.413
311591.687,2772102.048
309887.205,2775232.796
312159.939,2771092.247
309887.205,2775232.796
301241.347,2779841.697
301237.246,2779851.619
309887.205,2775232.796
309887.205,2775232.796
309887.205,2775232.796
301113.308,2779733.508
301465.569,2775083.66
306463.822,2770954.9
312167.446,2771042.414
312159.939,2771092.247
309549.6,2771401.808
309549.6,2771401.808
309548.111,2771405.904
309549.6,2771401.808
309549.6,2771401.808
309522.605,2771399.201
305588.561,2778826.643
303017.573,2769100.805
300603.482,2779984.078
303852,2772481.603
301731.871,2778087.933
305588.561,2778826.643
308888.301,2775257.641
306238.307,2774759.697
302999.208,2770717.071
302584.616,2769550.148
312384.416,2770742.874
302606.58,2768868.669
310354.052,2773303.242
302517.493,2771383.111
303510.08,2773435.434
310285.526,2764571.069
306345.97,2768234.137
305018.949,2776796.468
305945.14,2772292.354
305099.723,2770602.315
306045.043,2769141.681
307063.474,2770466.018
306270.515,2769489.785
306294.283,2768058.102
303971.956,2773024.076
302209.429,2778623.049
300153.739,2769321.409
306807.531,2772737.984
302763.383,2779453.824
302728.032,2769232.904
300422.356,2770124.847
301229.9,2769050.938
309791.433,2773259.436
303744.801,2772959.114
308004.478,2771546.373
305918.197,2771124.878
305918.197,2771124.878
303730.822,2772173.71
303730.822,2772173.71
302605.522,2768869.727
303487.048,2771897.112
303229.17,2769704.568
302940.666,2772455.556
301960.55,2775956.688
302085.896,2775428.242
305461.008,2770880.397
299798.73,2782202.89
307182.091,2763885.19
302995.866,2778882.297
300798.995,2769546.435
307055.685,2764703.732
302517.493,2771383.111
309045.234,2764378.253
303038.88,2778498.312
307190.426,2763889.158
307378.523,2771369.565
301992.47,2770699.993
306283.1,2770445.251
300153.739,2769321.409
301239.08,2769031.181
308982.323,2774271.052
306226.878,2774759.697
308909.91,2774272.142
303017.573,2769100.805
305021.859,2776794.881
303967.358,2772480.545
309001.542,2775238.591
302940.666,2772455.556
300422.356,2770124.847
303735.276,2772953.505
300636.592,2780524.398
311958.307,2771791.691
311958.307,2771791.691
296854.358,2779580.817
302499.047,2771832.88
299774.01,2780938.28
303744.801,2772959.114
300676.733,2769454.882
303668.392,2778691.347
300858.971,2781032.335
305461.172,2770869.936
300866.809,2781035.652
303425.14,2771709.784
306287.668,2768059.69
300703.587,2779988.666
301015.846,2770478.021
300889.539,2781038.863
302806.039,2772896.129
303967.358,2772480.545
302466.498,2772459.159
302152.205,2778070.527
301206.464,2769179.594
302820.846,2772426.824
303513.917,2773317.616
302496.067,2771360.498
305376.338,2767846.634
308988.972,2764293.595
303077.102,2770696.563
303077.102,2770696.563
301445.461,2775180.233
301322.713,2778798.464
310323.572,2773303.242
311604.291,2773972.463
301760.443,2778092.305
303575.043,2777870.623
301533.477,2769146.395
299824.573,2782166.732
305184.068,2772534.275
306345.97,2768234.137
306755.705,2778325.552
306345.97,2768234.137
306755.705,2778325.552
312362.456,2770775.417
306283.1,2770443.58
306653.683,2772523.875
305710.423,2771962.325
307216.62,2763898.684
307252.846,2771352.102
310663.515,2775172.219
301718.804,2769948.184
306133.536,2769724.287
302299.355,2777741.593
303402.688,2768029.874
311604.291,2773972.463
310274.376,2775789.989
306056.927,2771141.382
306056.927,2771141.382
312101.535,2771679.379
305811.038,2769496.455
300184.063,2769324.888
312756.095,2770217.588
301015.846,2770478.021
306896.826,2769186.65
306490.367,2771402.719
302263.502,2778710.776
302823.438,2772894.225
300422.356,2770124.847
312524.89,2773579.865
306749.324,2771900.544
306749.324,2771900.544
309724.13,2772276.418
303440.061,2770281.373
306198.614,2770852.72
307234.876,2763908.342
304035.78,2773096.434
307171.43,2769666.282
312079.611,2771842.616
301976.344,2770698.933
303237.18,2769048.925
301760.443,2778092.305
306490.367,2771402.719
301760.443,2778092.305
301760.443,2778092.305
304575.238,2769164.548
306749.324,2771900.544
301189.706,2769222.747
304035.78,2773098.339
305710.105,2771951.319
307613.818,2768634.461
301751.839,2768937.563
305376.338,2767846.634
306198.614,2770852.72
303740.171,2772976.683
300220.457,2769322.91
306987.288,2764631.236
309831.449,2771459.906
306999.723,2764618.536
299935.986,2780988.11
296854.358,2779580.817
303735.594,2772934.138
303502.926,2772930.167
300604.956,2779978.508
300679.498,2769469.868
306266.774,2769491.298
301537.535,2774784.946
304389.785,2778494.634
301360.901,2773438.63
300858.971,2781032.335
302814.428,2772458.613
300869.175,2781037.763
302823.438,2772894.225
300889.539,2781038.863
302882.915,2769126.415
305376.338,2767846.634
301160.183,2769203.68
303967.358,2772480.545
303676.315,2769815.17
303423.59,2768030.138
306334.043,2774823.917
304351.075,2772515.76
311604.291,2773972.463
306265.311,2768089.853
302165.036,2768573.465
308918.95,2774315.91
303173.576,2769535.81
304963.335,2771996.46
301152.867,2781702.933
303747.362,2779233.682
302536.996,2771406.104
301428.662,2778923.997
309903.418,2775219.301
307613.818,2768634.461
305800.87,2772001.353
310356.876,2774637.233
300973.785,2769088.629
300936.305,2769141.308
300973.785,2769088.629
300220.457,2769322.91
303608.646,2779339.548
301232.061,2779861.761
310291.547,2775634.618
301721.26,2769974.158
312311.67,2772710.803
310433.66,2762863.983
302816.691,2772560.912
304347.136,2773147.096
310780.053,2771914.073
304974.828,2772461.84
303043.394,2777513.089
303640.165,2778644.187
303043.394,2777513.089
302972.568,2772708.019
305066.531,2771746.407
306266.774,2769491.298
308929.815,2774322.097
304707.456,2777220.326
312311.67,2772710.803
312313.67,2772704.805
305037.259,2775024.429
310293.067,2764576.36
310293.067,2764576.36
310293.067,2764576.36
300387.15,2769501.095
312056.497,2772613.335
305050.493,2777858.291
312056.497,2772613.335
312056.497,2772613.335
312056.497,2772613.335
312218.841,2772401.711
312218.841,2772401.711
312218.841,2772401.711
310291.547,2775634.618
312194.207,2772293.681
302239.462,2771447.059
312194.207,2772294.181
302699.359,2771513.346
303009.973,2769872.576
307246.914,2763910.59
302536.996,2771406.104
302699.359,2771513.346
304787.889,2777197.749
303740.965,2772981.921
303608.646,2779339.548
307235.273,2763906.093
301160.183,2769203.68
304665.089,2765991.396
305575.35,2769008.014
300635.044,2780521.561
301335.869,2772304.77
300858.971,2781032.335
299774.11,2780938.557
303694.61,2772960.966
300683.45,2769409.048
309310.487,2772355.284
306178.832,2764222.871
306290.314,2768062.071
304475.575,2778482.62
311968.926,2771769.364
301856.509,2768789.366
300604.956,2779978.508
302882.915,2769126.415
303608.646,2779339.548
312644.892,2770047.328
301428.662,2778923.997
301267.279,2768984.072
302746.477,2771054.474
301006.991,2770488.197
304665.089,2765991.396
302534.602,2771396.065
300283.166,2769325.642
305048.221,2772099.382
302972.568,2772708.019
306794.588,2770788.526
303402.688,2768029.874
300689.359,2769515.221
309489.944,2767277.764
305225.126,2772643.366
309189.884,2771847.74
307635.457,2764896.113
303496.791,2772743.068
305882.042,2771733.733
306816.019,2770788.261
302173.993,2773231.128
303800.393,2771151.083
312165.087,2771042.414
312159.711,2771095.449
301060.993,2770784.775
301718.804,2769948.184
300689.359,2769515.221
312477.313,2774046.843
303005.931,2771575.433
307944.139,2771014.02
312056.598,2774090.283
303103.145,2773166.569
311242.31,2773844.755
304359.277,2772515.496
309887.205,2775232.796
309901.989,2775217.396
304266.327,2766717.749
302345.004,2773572.512
302882.915,2769126.415
301155.089,2768987.381
302536.996,2771406.104
304358.086,2775196.019
303694.61,2772960.966
301372.331,2772958.147
301329.574,2773048.952
303217.463,2773163.599
307015.664,2764613.774
308922.167,2771086.809
303487.048,2771897.112
309789.645,2771451.968
309787.528,2771464.139
301993.263,2770700.257
304061.491,2767284.321
299763.023,2780898.928
